content,score,tone
"-Kualitas dokumen buram (resolusi rendah) -Tidak ada opsi download/cetak -Sering gagal menampilkan menu yang dipilih -Sering terjadi kesalahan (error) saat memilih menu, lalu aplikasi restart sendiri -Kegunaan dari aplikasi yang belum bisa diterima oleh semua pihak yang mensyaratkan dokumen, misal masih meminta menunjukkan KTP fisik, fotocopy KTP fisik, dsb. Hal ini mirip e-KTP yanng masih difotocopy, karena tidak ditegaskan penggunaan sesuai fungsinya oleh pemerintah.",2,-1
"Sangat tidak mempermudah. Sangat tidak solutif. Kalau ingin bertranformasi ke digital, harus disediakan juga alternatif atau tata cara atau juknis atau apalah untuk tetap mengakomodir request KTP fisik. digital ini transformasi fisik doang, buka APK sulit, gajelas pula gak ada alternatif, alhasil sangat tidak solutif. Sungguh sangat menyulitkan. saya salut akan keamanannya. Namun harus solutif lah untuk setiap masyarakat yg masih membutuhkan KTP fisik yg baru, jelas dan terbaca, harus gimana??!!",1,-1
"Aplikasi tidak bisa buka,di coba trus tdak bisa,cman muncul terjadi kesalahan koneksi,di unistall,sdah beberapa kali,tetap tidak bisa buka.padahal pake data datanya masih ada,mohon perbaikan nya,supaya sya bisa memakai ini aplikasi Teman² saya yg lain bisa pakai dan bisa buka di hp,kenapa sya punya tidak bisa buka,padahal jaringan saya bagus dan baik kenapa yahh tdak bisa buka di hp saya yah Mohon petunjuk untuk memperbaikinya agar bisa memperbaiki nya..terima kasih sebelumnya... Wassalam..",1,-1
"Banyak teman2 saya ketika buka aplikasinya muncul pemberitahuan. Terjadi kesalahan koneksi ""coba lagi"" Padahal jaringam wifi kantor kami memakai iconnet plus, lancar dan aman dgn kecepatan 80 mbs. Akhirnya hapus lagi instal lagi. Tetap juga. Saya coba besoknya lagi tetap sama. Sampe 7 hari tetap sama. Dan saya memakai hp samsung s6 edge 128gb. Ram micro 3gb. Penyimpanan yg kosong ada 50gb lagi. Mohon pencerahannya dan perbaikannya",1,-1
"Fitur fitur menunya tolong di perjelas,, Terkadang dokumen integrasi kadang muncul kadang tidak muncul,,, terus fitur fitur yg lainnya seperti,, tte dsb di perjelas lagi ,,,inovasi nya sudah bagus tetapi tolong di tingkat kan kembali,,, supaya masyarakat mengenal dukcapil...",3,-1
"Bukannya memudahkan malah merepotkan, kenapa? 1. Setiap keperluan yang memerlukan foto ktp sulit dilakukan bahkan terkadang aplikasi tersebut tidak mendeteksi foto sedangkan dalam aplikasi ini fitur screenshoot dinonaktifkan 2. Setiap mau aktifasi harus ke dukcapil (kasus dukcapil yogya) 3. Tidak semua fasilitas mendukung ktp digital Data sigital memudahkan kita apabila ada urusan di luar kota, namun jangan pula betuk fisik ktp dijadikan digital. Lama ngurusnya, kembalikan saja seperti semula",1,-1
"Gk jelas, sebuah negara bikin aplikasi banyak bug, nyuruh pake ktp digital sedangkan aplikasinya aja banyak minusnya. 1.Sering tekeluar sndiri berkali kali. 2.loadingnya lamaa walaupun jaringan bagus. 3.masuk aja loading lama Sialan!!!!!",1,-1
"Tujuan pemakaian KTP digital tentunya untuk memudahkan, buat apa ada aplikasi klo harus scan barcode ke dukcapil? Ujung2nya ribet lg, bukankah data kita udah ada di database dukcapil, cukup verifikasi data aja itu akan lebih mudah. Moga aja ke depan ada perbaikan dan prosesnya jadi lebih mudah",1,-1
"Kirain bakal cepet ternyata pas coba daftar adminnya tetep aja nginput data kita buat dicek, baru di situ keluar QR code dan mereka yg scan. Kenapa ga kita yg scan sendiri terus mereka tinggal cek database aja buat validasi. Buat buka KTP sama KK bisa tp ga bisa download/cetak, pdhl katanya suruh cetak mandiri, gak berguna. Daftar ttd elektronik ga bisa, cek data dan menu lain masih banyak yg kosong/belum disinkronisasi. Tolong dibenahi dulu semua menunya, baru diterapkan",1,-1
Sulit masuk aplikasi...kesalahan koneksi jaringan terus jika dibuka...pd hal jaringan kuat by wifi n paket data tidak ada masalah..sdh diun instal n On/Off HP juga tetap tidak bisa masuk...Mengapa dibuat sulit..,1,-1
"Masih banyak bug nya 1. Sering refresh Singal jelek padahal pakai wifi dan paket data,2. Keamanan nya masih di pertanyakan karena ga ada menu logout dan masuk hanya ada menu daftar yg dimana jika kita clear chase otomatis akan logout dan kita wajib ke kelurahan untuk aktivitas ulang itu memakan waktu kita yg dimana tujuan di buat ini wajib simpel tapi tetap ga simpel",1,-1
"Sudah di instal tapi pas melakukan photo untuk verifikasi gagal terus, foto tidak bisa tersimpan diaplikasi sehingga tidak dapat lanjut ke tahap berikut, spesifikasi Android versi 8.1.0 hp samsung J+. Pro. Mohon di perbaiki aplikasi nya",2,-1
"Bagus dari segi layanan keamanannya ketika mau apapun di minta pin. Kalau dari segi layanan juga baik kemana-mana tidak harus membawa dokumen kependudukan secara fisik. Namun untuk sementara akses login dan mengakses menu yang lainnya sangat lama dan UI-nya tidak begitu user friendly, serta membutuhkan waktu untuk memahami setiap menu. Dan kalau bisa offline malah lebih bagus karena kuota / paket data tidak selalu punya.",2,-1
"Sekarang dokumen muter2 terus dan KK tdk bisa terbuka. Ayo anggaran besar tetapi kwalitas kurang apa pembayaran kurang/ dipotong..? setelah foto seharusnya bisa disimpan dahulu, jika sudah sampai kelurahan bisa diteruskan.",3,-1
"Kalau memang tujuannya untuk keamanan dan mempermudah tolong diperbaiki lagi, ini mau buka KTP digitalnya setengah mati ga bisa kebuka, dari semua folder yang ada hanya bisa kebuka data keluarga selebihnya belum jelas gabisa berfungsi, tingkatkan pelayanannya nanti ditambah bintangnya.",3,-1
"Pembuatan dan pengalihan ke aplikasi digital seharusnya mempermudah, bukan mempersulit. 1.Dari pendaftaran sudah dipersulit harus datang ke kelurahan untuk scan aktivasi, 2.Setelah itu dipersulit dengan pindai scan kartu keluarga yang hasil pindainya tidak menampilkan dokumen. 3. Tidak di izinkan download dokumen . 😒😒😒 semoga ada perbaikan",1,-1
"Hi tolong dibenahi dan di upgrade lagi. Masa sekelas aplikasi Negara sering ngeLAG , ribet dan susah masuk. Banyak komen juga sering ada tulisan "" Coba lagi"" . Bukannya mempermudah malah memperibet. Zaman makin berkembang, masa teknologi yg dipake di kelas pemerintahan kalah sama game.",2,-1
"Masih belum tau fungsi utama dari aplikasi ini apa,, Tapi yang jelas masih butuh beberapa perbaikan seperti penggunaan kata baku dan tidak baku (exp. Istri bukan Isteri, dll), kecepatan connecting app dalam penggunaan, kejelasan fitur, dsb.",3,-1
Aplikasinya tdk bisa d gunakan..kesalahan koneksi terus...mohon d tingkatkan lagi. Banyak gangguanya dan tdk mmbantu samasekali...tdk bisa melihat identitas ataau ktp dgitalnya tdk bisa di lihat....bukanya ada perbaikan malah semakin parah..percuma bikin identitas digital kalau tdk bisa di akses ...parah..kalau tidak bisa d akses mndingan jangn bikin aplikasi yang tdak ada gunanya samaskali..bikin lemot hp aja..mndingan di hapus ....,1,-1
Di hp saya Infinix smart 6 yang udh android 11 kenapa tidak bisa kebuka apk nya?? sudah di update tapi masih tetap gak bisa ke buka selalu terjadi kesalahan Koneksi padahal kuota internet lancar-lancar aja kalo untuk buka yang lainnya..sampai sekarang ktp ku belum aktif sama sekalii,1,-1
"Aplikasi gak guna, cacat, bukannya memumadahkan malah membingungkan dan menyulitkan. Awal buka harus isi data untuk verivikasi , sampai ditahap ambil foto setelah itu muncul perintah untuk scan Barcode, lah apa nya yg mau di scan coba, KTP digitalnya aja belum ada. Aneh2 aja kalo bikin kebijakan.",1,-1
"Sudah instal, sudah daftar, pas mau verifikasi wajah apl nggak respon. Sudah ulang berkali2 tetap saja tidak bisa ambil foto. Kalau harus pergi ke Dukcapil buat apa ini aplikasi.",2,-1
"Ini bagaimana aplikasi nya,, ko tidak mau masuk,, ada tulisan ""Terjadi kesalahan Jaringan"" Padahal udh menggunakan jaringan Wifi,, parah aplikasi ini,, tidak yg mempermudah tpi mempersulit",1,-1
"Baru saja aktifasi aplikasi IKD, langsung dibantu rekan dari Dispendukcapil, kenapa harus menggunakan paketan data internet dari Provider tertentu, saya menggunakan Kartu SIM Provider warna kuning, kok tidak bisa nyambung, perbaiki donk, seharusnya bisa digunakan dengan semua provider yang ada di Indonesia",1,-1
"Aplikasinya ini sebenarnya gak berguna dr awal daftar sampai detik ini pd menu dokumen selalu ada keterangan ny "" DOKUMEN SEDANG DI INTEGRASIKAN"" trs kapan bisa nya coba??? Trs guna ny apa donk??? Orng dokumen nya tidak bisa dilihat",1,-1
"Tidak bisa downlot, resolusi kurang bagus, mw cetak harus kecapil mana jauh dari jangkauan capilnya, sering eror pas buka menu lain,, harus ada menu tambahan download ato cetak untuk mempermudah pengguna, GG bisa ganti user",1,-1
"Aplikasi kok sepertinya berat banget, buka dokumen cuma muter² dan selalu muncul terjadi kesalahan, terpaksa buka dokumennya dari web adminduk lebih gampang, cuma repot jika setiap mau buka dokumen harus ke web lagi utk apa ada aplikasi IKD? Mohon perbaiki lagi supaya lebih memudahkan.",2,-1
"Terjadi kesalahan koneksi, katanya mau pelan2 migrasi ke ikd, tapi ikd sendiri ngk menjanjikan selalu bisa di akses.. ini kalau lagi butuh terus ikd error.. susah. Ektp aja masih ngk berfungsi sebagaimana mestinya, udh ada IKD aja",1,-1
"Tidak semua daerah mempunyai jaringan yang bagus dan lancar. Sebagai masukkan ektp nya aturannya bisa di share tanpa barkot. Kalau bolh sprti aplikasi bpjs dia udh digital,kemudian kartunya bisa di simpan kyk pdf. Dan kita bisa mencetak sndiri. Saran pak sbnrnya tujuannya bagus tapi perlu dipertimbangkan lagi kekurangannya ..",1,-1
"1. Tidak ada fitur log in log out pada akun untuk kebutuhan pergantian gadget misalnya. Kalau ganti gadget, harus hapus dulu akun lama dan buat akun baru di gadget baru. Dan itu harus ke dukcapil.... ribet. 2. Dokumen kependudukan pada aplikasi tidak dapat diakses sama sekali. Akhirnya fungsi utama dari penggunaan aplikasi ini menjadi mubasir 3. Dokumen lain dalam proses integrasi yang sampai sekarang belum bisa diakses.",1,-1
"Aplikasi ini sering sekali susah dibuka, sedangkan sinyal wifi full. di layar selalu muncul tulisan ""terjadi kesalahan"" ""coba lagi"" begitu terus dari awal aktifasi apl ini. Tapi ketika aplikasi ini bisa dibuka, menu Dokumennya tidak bisa di akses. Kami mohon supaya segera dilakukan perbaikan agar aplikasi ini bisa digunakan dengan mudah dan lancar, terima kasih",1,-1
"Pas partama instal,masih susah diakses,tapi makin kesinih ada peningkatan mudah diakses,tapi yg masih susah daftar tandatangan digital,dokumen2,kitapun dah bisa tampil,tingkatkan lagi.",5,1
mengingat app ini sangat penting mohon di sediakan juga di microsoft store sebagai opsi lain jika trouble di smartphone. saya juga merasa tidak bisa access ketika mau take photo padahal sudah sessi terakhir untuk verifikasi wajah sepertinya system ga respone.bydonel,1,-1
"Kenapa sejak 2024 apk ini gk bisa lagi dibuka? Alasannya koneksi tidak stabil, ini apk ny yg kurang mampu membuat data digital yah, 2023 kemarin masih bisa di buka, setelah 2024 udh gk bisa, uninstall aja yok apk nya gk berguna juga kalo gk bisa dibuka!!!!!",1,-1
Sementara Bintang 2 dulu Deh...Apresiasi dengan adanya aplikasi ini...Tapi sayang untuk membuka aplikasinya sangat susah sekali...Loading Mulu....Tolong bagian Development Program nya diperbaiki lagi..!!! Tks,2,-1
"Sudah bagus tetapi Perlu adanya perbaikan dan update. Karena menu dokumen data KK tidak ada, info vaksin padahal sudah 3x masih tercantum 1, menu pelayanan harus tte dan itupun tidak bisa diakses . Menu TTE tidak bisa diakses dan tidak ada menu sinkronisasi dengan privy mohon diperbaiki lagi biar masyarakat senang..",4,1
"Sudah didownload tp aplikasinya tdk bisa dibuka ,sudah dicoba berkalikali tetap tdk bisa dengan keterangan koneksi kurang,padahal data internet saya kuat. Dari pihak petugas ada yg bilang ,jika memori hp dibawah 4 ram memang tdk bisa. Berarti yg menggunakan KTP digitial hanya yg punya hp dengan memori 4ram keatas ya? Harus beli hp baru dulu baru bisa akses aplikasi ini? Sungguh bukan solusi. Tolong di perbaiki agar semua warga indonesia ,baik yg punya hp/tdk punya bisa mengakses ktp digital. thx",1,-1
"Aplikasinya sudah bagus,tapi untuk ktp digitalnya harus scan barcode. Harusnya seperti aplikasi bpjs yang bisa kirim kartu digitalnya ke email, sehingga untuk kebutuhan fotocopy dll tidak ribet. Klo ini masih ribet harus scan barcode,ga praktis.",1,-1
"Tambahkan fitur download dokumen, karena sampai saat itu soft copy dokumenlah yang sangat dibutuhkan saat pengumpulan berkas. Kemudian perbagus resolusi dokumen agar jernih. Rekrut tim IT yang andal agar UI dan UX aplikasinya memuaskan pengguna, jangan gunakan pihak ketiga untuk project sebesar ini, sebab sejauh ini masih jauh dari kata bagus.",3,-1
"Sangat lambat berjalan entah kenapa begitu diakses KTP digital tidak bisa muncul dan hanha menampilkan pernyataan ""sedang terjadi kesalahan"" sampai berkali kali belum berhasil di akses padahal gadjet saya sesuai ketentuan pada data verifikasi",2,-1
Terkadang aplikasi tidak bisa di buka atau tampilan loading dan terjadi kesalahan. Apalikasnya tolong di maksimalkan krn setiap waktu di pergunakan atau di butuhkan biar bisa akses data kependudukan secara baik. Mohon perhatiannya dan terima kasih,1,-1
"Maaf,ini kenapa aplikasi ikd belum bisa di akses sampai hari ini,,?terjadi kesalahan koneksi terus,,,padah kuota internet masih ada dan bisa buat buka aplikasi yg lain hanya aplikasi ikd yg tdk bisa diakses,,,tolong dong segera diperbaiki,,,",5,1
"Appnya bagus tapi ribet. Kalau ingin di pindahkan ke hp yang lain harus buat akun baru (satu hp satu akun), sungguh sangat tidak praktis. Padahal kalau alasannya keamanan bisa dibuat seperti app bpjs, jika sudah login di satu hp tidak bisa login di hp yang lain kecuali logout terlebih dahulu. Tolong segera di upgrade aplikasinya jadi lebih praktis dan fleksibel",1,-1
"Sering bermasalah dengan koneksi, padahal internet lancar. Aneh banget. Coba segera ditinjau apa masalahnya, dan diperbaiki. Jadi kurang berfungsi aplikasi ini. Padahal sangat bermanfaat.",1,-1
"Aplikasi cukup bangu, sangat membantu. Sayangnya konek ke servernya susah banget. Gak bisa masuk"" walaupun pakai jaringan WIFI atau seluler",2,-1
"Aplikasi nya sudah diinstal tapi klik daftar dan lanjut gak bisa karena persetujuan aplikasi tidak dapat digerakkan, sudah coba berkali kali tetap tidak bisa lanjut, mohon diperbaiki dan menjadi perhatian lebih kalau memang mau digunakan massal",1,-1
"Awal aktivasi bisa lihat data dokumen lainnya, namun setelah itu tidak bisa sampai detik ini.... Dengan keterangan dokumen sedang di integrasikan terus.... Tolong diperbaiki kak....",1,-1
"Jaringan bagus,kecepatan internet bagus ttep aja ga bisa masuk,notifnya masalah jaringan... Ini pemerintah seperti ga serius membuat aplikasi ini,katanya untuk memudahkan nyatanya tambah susah,ribet... Mending manual aja kaya dulu datang langsung ke kantor,urusan selesai...",2,-1
"Katanya digital, scan barcode harus ke dukcapilnya dulu, ya elaah.. kirim barcode via email kan bisa, tolong lah.. bukannya dipermudah ini malah dipersulit.. klo udah bisa krim barcode via email aku edit bintangnya..",1,-1
"App gak berguna menurut saya. Kerna pelayanan pelayanan sekarang masih meminta kartu fisik dan dokumen yang ada di ikd tidak bisa di download sepeti kk dan akte lahir anak. Seharusnya app ini di bangun untuk memudahkan, tapi kenyataanya tidak. Karna kita masih di haruskan datang ke dukcapil yang mana kantornya itu sangat jauh, bsa menghabiskan waktu 1 jam stengah perjalanan.",1,-1
"Gak bisa di buka lagi sich? Tolong diperbaiki dong serverny, dan tolong di sosialiasi kan ke BANK² terkenal biar bsa upgrade bisa menggunakan KTP Digital,apk. Ini sangat berguna bagi saya yang mengurus KTP yg hilang,karena di tempat saya buat KTP 3bulan baru bisa di terima/baru jadi",1,-1
"Aplikasi nya cukup bagus kadang cepat kadang terjadi kesalahan terus, saya kasih bintang 2 dulu soal nya belum bisa di unduh/download/di print secara mandiri dan juga ktp digital ini belum semua terhubung di intansi lainya kaya bank dll kalau udah sempurna saya kasih 5 bintang! Semoga terus di perbaiki. Makasih",2,-1
"Sudah di instal nih.bikinnya sih mudah,tp ke dukcapil lg utk scan barcodenya.gak efisien, kyk wktu pertama bikin E-ktp jg harus dateng dan antri, jdi apa bedanya? Kalau semua penduduk dewasa indonesia download aplikasi ini lumayan pemasukannya.",3,-1
Tolonglah. Kalau ada aplikasi / layanan yang belum siap diterbitkan. Di cek dulu apakah berfungsi dengan baik. Uang untuk bikin suatu aplikasi juga tidak murah. Dari semua layanan. Baik pemerintahan dan kepolisian yg berbasis aplikasi ga ada pembenahan ataupun perbaikan sama sekali. Terakhir UPDATE MEI 2023 . yang bener aja. Apk lainnya aja 1 bulan 1x update pembaruan. Tidak masalah update membebani HP yang pentinh fungsinya terjamin. Korupsi lagi 🫠,1,-1
"Hadeh gua kira setelah adanya apk ini bisa mempermudah ehh gk tau ny untuk keperluan tertentu misal bayar pajak mtor ,harus d minta KTP asli(fisik). trs gunanya apk digital buat ap coba itu baru contoh kecil ny aj saran gua sih pemerintah harus men sinkronisasi kan kegunaan yg sebenernya.",1,-1
