content,score,tone
bbrapa x loging cek data dokumen susah trdaftar dukcapil bgmana sih apk nya loading loading gak prnah sukses tolong urus apk tolong baik org desa bolak dukcapil sulit deh jlaskn desa kota lumayan loh mohon yah suhu tolong baik sj keluh hadeuuh,3,-1
aplikasi ikd sosialisasi progress nya stagnan loading detik integrasi data duduk lambat selesai aktivasi nik platform ikd aktif servernya kayak komputer jadul pakai pentium aplikasi ikd error aplikasi buat perintah ri prihatin,1,-1
pake jaring data telkomsel xl koneksi internet pake wifi indihome biznet buka playstore streaming yt buka shopee update aplikasi dll gin nyari bahan korupsi uang anggar negara,1,-1
moga cepat benah fiturnya loading terus sinyal aplikasi butuh benah fitur layan dokumen layan hapus webnya,1,-1
aplikasi bodoh iya org hp android pas dtg capil org gak hp android tp wajib utk ikd aplikasi abal utk download file dokumen dlm aja gak tdk capil terima email siak utk mendownload dokuemn,1,-1
alam pakai tu klo data internet nya kartu dak buka gagal login daftar tugas capil kantor camat jd hrus pakai wifi buka data dokumen aplikasi tsb sdh pakai wifi utk fitur yg ny gak tau krna aplikasi buka jaring tsel pakai wifi,2,-1
guna ktp digital syarat dokumen harus pake ktp fisik buat ktp fisik sulit cetak sayang banget kalo buang dana perintah buat aplikasi guna biaya ada alat sarana buat ektp,1,-1
kirain aja gak buka aplikasi nya guna aplikasi iya jaring g full gak buka muat gagal suruh coba ehh buseeet gin nyetak fisik ktp lambat indonesia maju nya,1,-1
aplikasi gak buka pakai wifi gak pakai data gk aplikasi sengaja sulit masyarakat hati hati sistem aman app data curi,1,-1
aplikasi cetak data aplikasi menu pilih aju mohon cetak data tgl april sangkut proses aju tte halo admin tolong aplikasi update mudah,1,-1
aplikasi ramah susah sistem digital suruh verifikasi manual tugas capil digitalisasi layan nyata nya verifikasi manual aplikasi habis anggar uang rakyat ujung ujung susah rakyat mudah sulit,1,-1
ngga dipake mohon kemdagri baik fasilitas web cek nik ngga dipake lanjur sebar luas nyata jebluk aplikasi situs resmi ngecek nik asing milik orang ngga sila anggar negara proyek aplikasi yg saran uninstall instalasi,1,-1
daftar apknya gilir dukcapil gak buka apknya muter muat koneksi internet hp g sinyal full barr pakai wifi mbps tolong baik servernya,1,-1
aplikasi ga ambil gambar foto rekam wajah bawah kamera tulis cahaya terang sdh tempat yg terang ruang tetep ga foto mohon solusi trimakasih yg njawab,3,-1
instal trus buka muncul pesan salah koneksi coba pakai wifi rumah paket data gsm aplikasi sampah bangga,1,-1
apk buka kuota paket data buka wifi mudah ktp fisik,2,-1
gimana aplikasi sinyal penuh normal muat gak ujung aplikasi kaya gak urus perintah kalo serius tingkatin seriusin aplikasi mudah apa kaya gitu buka aja susah udah masuk,1,-1
aplikasi muter mulu liat dokumen nih ujung nya silah coba udah coba pakai wifi n seluler hasil aja nasib,1,-1
aplikasi baik akses terkadang buka salah koneksi jaring bagus coba sambung wifi salah koneksi mohon baik aplikasi guna mesti,2,-1
gak heran emang aplikasi perintah mah bug nya biaya buat gak pilih login daftar daftar ya udahlah terseeeraaahhhhhh,2,-1
aplikasi sangan dr harap pikir perintah maju teknologi namu tingkat malas turun masyarakat suruh mandiri patuh urus data korban lai,1,-1
digital scan barcode dukcapilnya ya elaah kirim barcode via email tolong mudah sulit klo udah krim barcode via email edit bintang,1,-1
maaf mengecewaka aplikasi daftar bener ribet pdhl simpel loh sbnrnya kendala sinyal proses udh selesai jg ttp loading mulu pdhl sinyal kuat tp gk muncul jg gambar foto digital baca ulas trnyta gk bpk aja yg eror tau emg banyak pd gt erorrr,1,-1
kalo lupa pin akses masuk ga pilih lupa pin verifikasi email tolong baharu fitur aplikasi lupa pin ga inget coba pilih ganti pin udah salah kali kali mohon baharu fitur aplikasi terimakasih,3,-1
tolong aplikasi nya gimana sih gabisa buka muat kuota jaring nya bagus udah pakai wifi gabisaa buka hp yg jelek ny gabisa buka aplikasi nyecan nya ducapil tinggal pulang nunggu gara aplikasi gabisaa buka,1,-1
gmn ya kalo utk org tua yg hp tetangga baru ktp rusak hrs instal hp krn udah tua aplikasi kyk gin bener gak krn jangkau kalang tolong tdk jd syarat wajib utk baru dokumen sungguh meribetkan,1,-1
ide bagus kembang akses mohon ubah data online laku verifikasi online tambah fitur update foto tambah usia wajah alami ubah mutakhir data kendala kapasitas simpan wni batas update foto kali kali terima kasih,3,-1
aplikasi ga bis buka eror guna hp udah support jaring aplikasi yg serius jngn aplikasi yg hubung perintah eror,1,-1
kalo niat mudah masyarakat barcode pusat dukcapil mah aja sulit masyarkat enak klo warga yg kantor dukcapil lahh klo yg gimana ongkos makan minum jalan kalo jalan nya butuh jam jalan dapet kode barcode sehat,1,-1
aplikasi mudah maju digitalisasi aplikasi lambat jaring yg dukung moga lekas benah,2,-1
aplikasi perintah jelek koneksi internetnya sngt buruk pdhl data internet sy sinyal bagus masak ngisi data sdh tinggal aktivasi qr code dpn tugas kmbali ulang kali gilir hasil aktivasi akun masuk aplikasi tutup sebentar kmudian masuk lg putus lg koneksi jadi dgn teman kerja sy yg sistem sdm kemendagri blm n handal mohon kritik masuk gerak cepat tanggap,1,-1
pas partama instal susah akses sih tingkat mudah akses yg susah daftar tandatangan digital dokumen kita dah tampil tingkat,5,1
heran aplikasi yg kelola negara contoh aplikasi identitas duduk digital menit coba masuk mentok tulis selamat idenditas duduk digital bidang yg tangan peka ya mudah masyarakat perata sistem online bantu ganti developer biar bantu mudah masyarakat,1,-1
instal langsung tulis salah koneksi koneksi lancar buka ulas isi bintang komplain indonesia emang blom pindah digital masalah duduk servernya lot resin infrastruktur digital alih mau beli mobil ga garasi,1,-1
klo pakai data muter masuk lihat dokumen muter ga loading pakai wifi aja ga buka dokumen mohon tindak lanjut baik ya terima kasih,2,-1
aplikasi yg manfaat kirain daftar online buka aplikasi eh suruh offline scan kode qr yg tugas bohong kirain mudah delete uninstall,1,-1
gabisa buka woy salah koneksi mulu ah pesan wifi sm paket data gw aman aman aja gw pake streaming browsing scroll ig dll,1,-1
apk gak masuk apk aja gak hp laptop gak jaring bagus kencang wi fi tolong baik kembang masyarakat luas perlu sifat apk apk sampah kritik keras apk wajar,1,-1
qr code kirim email akses sy daerah ktp sy tinggal rumah harap akses aplikasi mudah ktp sy situasi yg genting scan qr code nya disdukcapil sulit mudah,1,-1
niat udah bagus digital mudah ga bawa ktp fisik ya aplikasi muter lot banget buka ktp nya susah banget muter aja tolong server banyak ata benerin biar gampang buka ktp tolong mah perintah,1,-1
aplikasi sayang buka dokumen baca dokumen integrasi kalo butuh untk perlu sulit cetak nya karna tulis untk cetak gk org tau aplikasi pake wifi kuota tetep tolong kasih solusi nya karna aplikasi maksimal terima kasih,1,-1
team it nya testing ga sih deployment team qa ga sih bgt bug nya buka dokumen data keluarga nya launching aplikasi test ratus kali sisi ui ux function dll,1,-1
aplikasi luncur bnyak bug salah proses data lot unduh file identitas force close resolusi file identitas burik layan swata negeri moga baik yg utama firewall ketat retas cyber terimakasih,1,-1
aplikasi repot rakyat digital tp daftar suruh scan barcode kantor layan rakyat gak sibuk kalo digital ya kasih aja kode otp ap kek verifikasi kemarin pas barcodd dukcapil gak konek dgn indosat tp dah baik nampaknya tinggal menu pelayananya yg input lahir anak sdh hasil input upload tp gak progres dah bintang,3,-1
aplikasi gak bkin aplikasi tdk full luar kantor aja lokasi sita kerja dsb hapus aja aplikasi aja dgn ktp asli fotokopi suruh ngisi data indonesia suka birokrasi yg sulit,1,-1
apk nya bagus koneksi jaring nya lancar cepat memperoses data login cepat kali ngulang tolong baik apk nya pagi jm ganggu bukak saran cepat nya betul ya apk data pribadi orang kena ambil data pribadi habis kena jual tolong baik apk nya,1,-1
bintang lumayan kasih sebenernya go sih perintah aplikasi yg guna rakyat nya aplikasi mudah sulit download sekarang aplikasi buka,1,-1
bantu karna support y moga depan system nya privasi milik tetep jaga aman,5,1
gak cetak ktp ugent banget wajib verifikasi data ktp ktp asli udah rusak gak baca gilir pake apk gak cetak kasih tatacara nya kalo hambat aktifitas ktp rusak blangko gak print,2,-1
kalo bikin aplikasi mantap buka tulis salah koneksi silah coba registrasi kantor dukcapil via aplikasi,1,-1
tanda tangan digital privy aplikasi hubung ya kalo buka aplikasi ga nongol pesan salah koneksi,2,-1
april aplikasi buka playstore buka aplikasi login alas koneksi aplikasi tidaknbisa bank bumn mana kartu phisik baca data card reader tiga share link ktp instansi perintah polisi bank akses foto manual pakai hp print untk fotocopy tolong,1,-1
jaring handphone g muat muncul salah koneksi coba alhasil uninstal,1,-1
apk tolol digital scan barcode camat udh gtu barcodenya g dian lgsung dpn lol antri serahin hp tugas kocak rekam data camat arahin aplikasi digital klo ektp fisik cetak pusat karna camat g tuju mudah sulit lawak udh gtu aplikasi error login smpe verif muka pas scan kec gagal bilang g kuota bodoh yakali gw ganti kartu,1,-1
ktp fisik ga kasih kasih nya ktp digital pas buka ga eror aplikasi nya pergi bank ngambil duit sulit ga pakai ktp alamat ktp alamat ktp digital ibi ga buka nya nik yah ribet birokrasi,1,-1
tuju perintah bagus lemah server down fitur batas fitur ganti alamat menscan barcode rt rw mudah pindah data duduk timpang tindih data ganda dll moga sensus duduk baru,2,-1
butuhin banget kerna ktp ilang aplikasi buka aja gk baca koneksi gagal download nya aja hitung detik kuota sinyal gimna apk nya,1,-1
aplikasi gak muat muncul salah koneksi tugas lurah nyalahin internet sorry nternet kenceng bro tolong kalo aplikasi ya maintenance,1,-1
dibenerin masuk aplikasi kali kali gak alas koneksi jaring buka aplikasi tolong gin aja sulit,1,-1
aplikasi apas mudah segi apa si liat nya sulit ya login aplikasi hubung dgn wifi hubung wifi masuk aplikasi aduh aneh,1,-1
aplikasi mudah proses urus administrasi duduk dokumen yg mohon cetak unduh saran boleh unduh dokumen yg mohon cetak thanks,5,1
model digital kalo registrasi daftar qr dukcapil g pakai metode otp kedukcapil alih era digital mending hapus kalo g niat kelola,1,-1
aplikasi b h kembang tekhnologi verifikasi butuh kantor capil utk pindai barcode era skrg verifikasi yg d terap otp email perban udah pakai aman dana nasabah bank nye hadeeeeeeeeeh,1,-1
apk gak data bagus masuk salah koneksi andai dah identitas hacker orang pinjol salah pe milik nya ikd aman mending hapus ajah koneksi rusak,1,-1
tolong aplikasi baik mudah akses buka lot terang muat ulang mulu nya masuk gagal koneksi bener bner parah,1,-1
update bagus parah aplikasi perintah kualitas kaya gin kalah aplikasi swasta ayoo baik salah koneksi,1,-1
gk rating karna apk bikin pusing butuh ktp digital suruh dukcapil kode qr tervalidasi data ruwet kalo langsung dukcapil jarak rumah,1,-1
kelas disdukcapil tdk bs aplikasi tdk bs koneksi coba mw smpai coba aplikasi coba uang negara bos manfaat penting maju rakyat indonesia,1,-1
kalo mesti aktivasi nya dukcapil ngapain bikin aplikasi bambang udah aja tugas nya langsung input jaman tuh mesti nya bikin aplikasi simple gak ribet pakai manasaja mikir nya bro,1,-1
min udah bikin akun rekam ktp aplikasi ikd cuman cetak ktp fisik nya nahh keburu berangkat rantau kota tunda tahun pas rantau app nya nggak sengaja hapus login ulang cuman pas nanya tugas kantor kalo kode otp nya ilang nggak akses nge chat bantu nya tau kode otp nya kirim situ min mohon bantu,5,1
tolong notice saran aplikasi mudah guna tolong banyak fitur login mudah guna verifikasi banyak opsi barcode terimakasih,3,-1
sangattt buruk ga bantu skrng jaman online mudah yg mah yg sangkut urus offline,1,-1
aplikasi ga cuman muter muter doang ga akses udah ngisi data suruh scan barcode dukcapil hapus aja,1,-1
aplikasi guna nya enak susah serba ribet mendingam fisik kayak gin ganti hp susa login foto covy berkas bikin lamar kerja syarat gak paket kayak,1,-1
scan barcode kalo aplikasi simpel biar aplikasi eh tau dukcapilnya kalo rantau gin ngurus ribet,2,-1
aplikasi bagus habis daftar verifikasi buka bulan ndak buka koneksi install uninstall ulang ndak,2,-1
apk nya dah udah ulang ulang hapus dowload terang yg salah koneksi jaring lancar tolong developer benerin,1,-1
aplikasi lot gimna klo pergi trus lupa bawa ktp trus kna tilang apa yg identitas yg sangka aplikasi mudah eh susah susah banget d buka lot banget tolong klo manfaat bikin aplikasi tulus bagus,1,-1
ga buka aplikasi nya gimana liat ktp nya haduhhh orang butuh cepat sulit buka ga bikin aplikasi nanggung bikin bagus amburadul aneh,1,-1
yg aplikasi gblok register gk login lawak bgt yg udh daftar hp nya mas atw aplikasi hapus pas download yg mw masuk akun gk fitur login tab register wkk mw gk login web ikd taikk,1,-1
palikasi play store download fungsi rindu jaman ktp mudah tele tele,1,-1
aplikasi buka salah koneksi pake data seluler pake wife rumah kali ganti warkop keneksinya buruk aplikasi mohon bantu aplikasi baik,1,-1
gak buka hpku android nutup aplikasi pas buka ktp digital tuju ktp fisik fungsi tambah kartu uang elektronik ktp elektronik fisik koneksi layan nkri,1,-1
aplikasi gk buka loading mulu tolong baik ganti star nya apk layan publik,1,-1
susah buka aplikasi tolong servernya mohon tingkat kasih bintang kalo ubah tambah full bintang,3,-1
dah hapus ajh baik sistem nya bikin digital gausah sok maju teknologi bom ribet digital efisien bikin gedek doang,1,-1
aplikasi ga scan barcode tugas camat mah bkn mudah sulit ga simple daftar,1,-1
sulit masuk ga jaring kota loh jaring udah g kuota penuh bantu wifi bermaslaah,1,-1
donlod gilir daftar sarat no scan barcode kkantor ngapain pake online kalo kkantor verifikasi kirim email sms wa no hp moga baik jgn bikin aplikasi nanggung it kerja kerja,1,-1
ga download bntuk jpeg pdf susah print nge perint disdukcapil efisien,2,-1
login salah koneksi udah pakai data ganti wifi login sulit,1,-1
konsep bagus online biar gak ribet aktif nya gak bagus bikin ribet mesti aktif dukcapil bro,1,-1
hadehh salah koneksi sinyal bagus banget kek bikin ktp ikd dlu ikdny kayak gin hadeh,1,-1
ya allah susah banget d buka jaring bagus kyaknya smua guna msalahnya deh slalu koneksi padahl jringn bagus arghh kesel bngt kalo buka apknya slalu ga,1,-1
aplikasi bikin ga mutu bikin koruptor mah instal apk kl capil scan barkode aneh kl capil kota mah ga prlu bingung,5,1
fitur menu login chapta gagal anggota keluarga yg msh wajib reaktivasi aplikasi aktivasi dr kepala keluarga tuap anggota keluarga,1,-1
knp ngga d akses yah seblmnya mepermudah ko down gin tolong baik koneksi salah trus padahlan data wafi keceng,1,-1
online nya mudah bikin sulit kk akta aja susah ny main kn manual gak online kalo aplikasi nya mas bobrok,1,-1
bagus aplikasi bantu lemah ktp kk download fungsi aplikasi ganti ktp yg hilang,5,1
gak buka salah jaring internet lancar jaya paket internetnya tolong susah orang kasihan capek dukcapil utk verifikasi apk utk data administrasi perintah tdk sibuk sempat urus administrasi perintah harga,1,-1
kalo bikin aplikasi bagus napa gabisa buka gabisa masuk udah pake wifi pake data aja gabisa taik,1,-1
